sample_seq,fault_label,reliability_word,active_detectors,invalid_channels,active_control_flags,changed_commands,input_accelerator,output_accelerator,input_brake,output_brake,input_steering_raw,output_steering_raw,input_speed_limit,output_speed_limit,td_remain_sec,invariant_violations
345,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
346,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
347,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
348,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
349,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
350,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
351,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
352,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
353,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
354,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,speed_limit,0,0,0,0,-8,-8,8160,7347,11,
355,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,speed_limit,0,0,0,0,-8,-8,8160,7347,11,
356,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
357,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
358,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
359,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
360,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
361,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
362,none,00154015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:gyro_z,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
363,none,00154015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x;consistency:gyro_z,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
364,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
365,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
366,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
367,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
368,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
369,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
370,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
371,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
372,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
373,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
374,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
375,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
376,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
377,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
378,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
379,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
380,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
381,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
382,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
383,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
384,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
385,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
386,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
387,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
388,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
389,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
390,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
391,none,00151015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:gyro_y;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
392,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
393,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
394,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
395,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
396,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,speed_limit,0,0,0,0,0,0,8160,7347,11,
397,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
398,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
399,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
400,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
401,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
402,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
403,none,00151015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
404,none,00151015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
405,none,00151015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
406,none,00151055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
407,none,00151055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
408,none,00151015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
409,none,00151055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_y;noise:gyro_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
410,none,00151015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
411,none,00151015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:gyro_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
412,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;noise:accel_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
413,none,00150055,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;noise:accel_y;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
414,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
415,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
416,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
417,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
418,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
419,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
420,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
421,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
422,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
423,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
424,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
425,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
426,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
427,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
428,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
429,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
430,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
431,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
432,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
433,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
434,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
435,none,00150015,jump:distance;jump:approach_speed;stuck:temperature;stuck:humidity;stuck:lux;noise:distance;noise:approach_speed;noise:accel_x;consistency:accel_x,,,accelerator;speed_limit,10,0,0,0,0,0,8160,7347,11,
